Opportunity ID,Opportunity Name,Account ID,Owner ID,Stage,Amount,Expected Revenue,Discount,Close Date,Created Date,Lead Source,Customer Type,Probability,
OPP1495,Tabo Energy,ACC013,U010,Proposal,43333,41855,3031,3/18/2025,4/1/2025,Event,New,0.5,Invalid
OPP1496,Tabo Range,ACC016,U002,Proposal,25191,25183,1074,5/1/2025,9/18/2025,Event,New,0.5,Invalid
OPP1497,Tabo Energy,ACC010,U001,Closed Won,23249,20202,3742,3/22/2025,2/26/2026,Email,New,1,Invalid
OPP1498,Tabo Cold,ACC010,U008,Negotiation,41038,38046,4795,5/28/2025,6/24/2025,Referral,Existing,0.75,Invalid
OPP1499,Tabo Energy,ACC014,U010,Negotiation,13357,12118,1683,2/10/2026,4/29/2025,Event,Existing,0.75,Valid
OPP1500,Tabo Authority,ACC010,U001,Closed Lost,49937,47931,3931,7/18/2025,6/28/2025,Email,Existing,0,Valid
OPP1501,Tabo Dream,ACC019,U009,Proposal,8510,5362,4815,5/1/2025,3/6/2026,Referral,Existing,0.5,Invalid
OPP1502,Tabo Dream,ACC017,U005,Closed Won,26920,24963,2796,8/1/2025,6/11/2025,Event,Existing,1,Valid
OPP1503,Tabo Impact,ACC020,U008,Proposal,6701,5606,2178,9/8/2025,12/7/2025,Cold Call,Existing,0.5,Invalid
OPP1504,Tabo Impact,ACC010,U009,Negotiation,14606,11861,4017,11/30/2025,6/7/2025,Referral,New,0.75,Valid
OPP1505,Tabo Heavy,ACC010,U004,Negotiation,49633,50487,1098,12/24/2025,10/27/2025,Email,New,0.75,Valid
OPP1506,Tabo Dream,ACC018,U001,Proposal,18073,16980,1893,1/7/2026,11/8/2025,Cold Call,New,0.5,Valid
OPP1507,Tabo Authority,ACC009,U002,Negotiation,49127,49965,124,10/4/2025,1/15/2026,Web,New,0.75,Invalid
OPP1508,Tabo Impact,ACC020,U010,Proposal,15103,16071,959,2/27/2026,6/19/2025,Event,New,0.5,Valid
OPP1509,Tabo Energy,ACC020,U005,Negotiation,49024,45921,4572,2/22/2026,1/2/2026,Event,Existing,0.75,Valid
OPP1510,Tabo Energy,ACC020,U002,Proposal,23078,23068,97,9/8/2025,9/13/2025,Event,Existing,0.5,Invalid
OPP1511,Tabo Generation,ACC005,U008,Closed Won,10212,10398,424,1/1/2026,8/24/2025,Referral,New,1,Valid
OPP1512,Tabo Impact,ACC017,U001,Negotiation,8537,9460,656,3/24/2025,8/14/2025,Event,New,0.75,Invalid
OPP1513,Tabo Authority,ACC010,U010,Closed Won,25465,24165,3105,10/31/2025,1/21/2026,Email,Existing,1,Invalid
OPP1514,Tabo Beyond,ACC010,U007,Closed Lost,28347,26708,2020,7/23/2025,6/17/2025,Referral,New,0,Valid
OPP1515,Tabo Impact,ACC014,U010,Proposal,14926,12007,3837,12/25/2025,1/11/2026,Web,Existing,0.5,Invalid
OPP1516,Tabo Generation,ACC020,U008,Negotiation,28983,29176,580,9/26/2025,11/28/2025,Cold Call,New,0.75,Invalid
OPP1517,Tabo Energy,ACC002,U009,Negotiation,11313,8611,3578,1/17/2026,10/31/2025,Web,New,0.75,Valid
OPP1518,Tabo Generation,ACC017,U007,Closed Lost,12627,13029,1081,4/2/2025,1/29/2026,Email,Existing,0,Invalid
OPP1519,Tabo Heavy,ACC002,U001,Negotiation,6638,2309,4416,7/11/2025,3/16/2025,Referral,Existing,0.75,Valid
OPP1520,Tabo Dream,ACC017,U001,Closed Lost,6718,5147,2225,1/27/2026,9/30/2025,Email,Existing,0,Valid
OPP1521,Tabo Cold,ACC001,U001,Closed Lost,21044,19502,2569,6/17/2025,5/25/2025,Web,Existing,0,Valid
OPP1522,Tabo Beyond,ACC017,U006,Closed Lost,38258,38553,342,9/29/2025,3/10/2026,Cold Call,New,0,Invalid
OPP1523,Tabo Range,ACC020,U005,Closed Won,27054,25704,3206,5/25/2025,5/1/2025,Email,Existing,1,Valid
OPP1524,Tabo Beyond,ACC020,U004,Closed Lost,24202,23463,973,5/3/2025,3/8/2026,Event,New,0,Invalid
OPP1525,Tabo Beyond,ACC017,U009,Negotiation,22558,21115,1870,7/29/2025,3/12/2026,Event,New,0.75,Invalid
OPP1526,Tabo Energy,ACC010,U006,Proposal,38031,33680,4800,9/17/2025,7/26/2025,Web,Existing,0.5,Valid
OPP1527,Tabo Authority,ACC020,U006,Closed Lost,45574,45282,1958,4/23/2025,10/6/2025,Email,New,0,Invalid
OPP1528,Tabo Beyond,ACC010,U001,Closed Lost,39610,39672,357,12/24/2025,7/7/2025,Event,New,0,Valid
OPP1529,Tabo Generation,ACC010,U003,Closed Won,17070,16752,2055,6/27/2025,11/3/2025,Email,Existing,1,Invalid
OPP1530,Tabo Generation,ACC020,U010,Proposal,21645,19034,4029,11/19/2025,7/30/2025,Web,New,0.5,Valid
OPP1531,Tabo Dream,ACC018,U007,Closed Lost,6149,2776,3579,9/9/2025,1/9/2026,Cold Call,Existing,0,Invalid
OPP1532,Tabo Dream,ACC001,U010,Closed Won,42486,40805,2990,4/26/2025,9/17/2025,Referral,Existing,1,Invalid
OPP1533,Tabo Dream,ACC018,U003,Proposal,36419,34558,3081,8/15/2025,11/21/2025,Web,Existing,0.5,Invalid
OPP1534,Tabo Authority,ACC020,U010,Proposal,34622,36034,451,12/5/2025,10/14/2025,Email,Existing,0.5,Valid
OPP1535,Tabo Impact,ACC004,U007,Closed Lost,34435,31082,3753,12/25/2025,9/27/2025,Cold Call,New,0,Valid
OPP1536,Tabo Authority,ACC017,U005,Negotiation,15091,13211,3034,3/26/2025,5/25/2025,Cold Call,New,0.75,Invalid
OPP1537,Tabo Beyond,ACC012,U009,Closed Won,12630,11057,2731,8/29/2025,12/14/2025,Referral,Existing,1,Invalid
OPP1538,Tabo Beyond,ACC006,U004,Negotiation,26209,26189,644,6/16/2025,12/20/2025,Web,New,0.75,Invalid
OPP1539,Tabo Authority,ACC006,U002,Negotiation,7847,9003,421,6/27/2025,10/18/2025,Email,Existing,0.75,Invalid
OPP1540,Tabo Energy,ACC020,U008,Closed Lost,31696,27508,4915,5/18/2025,2/9/2026,Referral,Existing,0,Invalid
OPP1541,Tabo Generation,ACC014,U006,Proposal,21805,19068,3277,8/2/2025,5/16/2025,Email,New,0.5,Valid
OPP1542,Tabo Authority,ACC020,U010,Closed Lost,20394,19639,1086,11/20/2025,2/15/2026,Web,New,0,Invalid
OPP1543,Tabo Energy,ACC017,U002,Proposal,24657,21536,3703,4/25/2025,5/26/2025,Web,Existing,0.5,Invalid
OPP1544,Tabo Cold,ACC017,U001,Proposal,23816,24867,580,5/16/2025,1/29/2026,Email,Existing,0.5,Invalid
OPP1545,Tabo Cold,ACC004,U010,Negotiation,23561,21256,3577,6/11/2025,1/24/2026,Referral,New,0.75,Invalid
OPP1546,Tabo Energy,ACC010,U008,Closed Lost,8651,4593,4371,10/26/2025,10/10/2025,Referral,New,0,Valid
OPP1547,Tabo Energy,ACC020,U003,Closed Lost,29631,27383,3875,5/24/2025,1/23/2026,Cold Call,Existing,0,Invalid
OPP1548,Tabo Dream,ACC017,U001,Negotiation,39732,39127,1701,10/29/2025,12/15/2025,Web,New,0.75,Invalid
OPP1549,Tabo Heavy,ACC010,U004,Closed Lost,13203,11414,1834,4/3/2025,12/28/2025,Web,New,0,Invalid
OPP1550,Tabo Energy,ACC010,U003,Negotiation,22244,20798,1580,3/14/2026,8/13/2025,Referral,New,0.75,Valid
OPP1551,Tabo Beyond,ACC020,U005,Proposal,39269,35825,4946,8/10/2025,9/11/2025,Event,Existing,0.5,Invalid
OPP1552,Tabo Beyond,ACC010,U007,Closed Lost,40827,40496,2153,2/26/2026,8/3/2025,Web,Existing,0,Valid
OPP1553,Tabo Dream,ACC001,U005,Proposal,19393,20031,68,2/3/2026,7/12/2025,Email,New,0.5,Valid
OPP1554,Tabo Energy,ACC019,U005,Proposal,23201,22277,2264,7/6/2025,11/11/2025,Email,Existing,0.5,Invalid
OPP1555,Tabo Dream,ACC013,U007,Proposal,41675,41138,1189,2/24/2026,10/2/2025,Email,Existing,0.5,Valid
OPP1556,Tabo Energy,ACC020,U009,Closed Lost,29628,29842,689,7/13/2025,7/30/2025,Web,New,0,Invalid
OPP1557,Tabo Beyond,ACC017,U007,Negotiation,38372,35192,3566,3/6/2026,3/17/2025,Event,Existing,0.75,Valid
OPP1558,Tabo Range,ACC020,U002,Closed Won,47376,48955,227,6/2/2025,4/16/2025,Email,New,1,Valid
OPP1559,Tabo Dream,ACC014,U001,Closed Lost,43071,43254,781,10/21/2025,7/1/2025,Event,Existing,0,Valid
OPP1560,Tabo Heavy,ACC003,U006,Negotiation,15785,15451,469,7/25/2025,4/24/2025,Event,New,0.75,Valid
OPP1561,Tabo Dream,ACC014,U010,Closed Won,11134,8900,3566,9/10/2025,5/5/2025,Event,New,1,Valid
OPP1562,Tabo Impact,ACC014,U010,Negotiation,29286,26209,3928,7/24/2025,1/12/2026,Referral,New,0.75,Invalid
OPP1563,Tabo Impact,ACC002,U010,Closed Lost,5576,2557,4883,6/24/2025,9/3/2025,Email,Existing,0,Invalid
OPP1564,Tabo Impact,ACC008,U004,Proposal,18886,14903,4505,4/1/2025,12/8/2025,Referral,New,0.5,Invalid
OPP1565,Tabo Impact,ACC002,U005,Negotiation,17430,14331,3594,8/11/2025,10/21/2025,Email,Existing,0.75,Invalid
OPP1566,Tabo Cold,ACC015,U007,Proposal,15610,15197,2310,2/18/2026,9/9/2025,Email,New,0.5,Valid
OPP1567,Tabo Heavy,ACC013,U007,Proposal,29975,31103,586,5/15/2025,12/11/2025,Event,New,0.5,Invalid
OPP1568,Tabo Range,ACC020,U009,Proposal,12502,8252,4680,6/11/2025,6/21/2025,Web,Existing,0.5,Invalid
OPP1569,Tabo Beyond,ACC010,U007,Negotiation,8537,5160,4235,9/6/2025,8/22/2025,Email,Existing,0.75,Valid
OPP1570,Tabo Beyond,ACC003,U008,Closed Won,11564,10497,1253,11/26/2025,12/3/2025,Email,New,1,Invalid
OPP1571,Tabo Authority,ACC019,U006,Closed Lost,35452,33865,2142,5/6/2025,10/15/2025,Email,New,0,Invalid
OPP1572,Tabo Energy,ACC017,U003,Closed Lost,44839,41308,4584,12/16/2025,5/5/2025,Web,Existing,0,Valid
OPP1573,Tabo Impact,ACC004,U004,Proposal,39077,38833,1530,2/15/2026,11/27/2025,Event,Existing,0.5,Valid
OPP1574,Tabo Impact,ACC020,U010,Proposal,25984,27256,339,8/19/2025,1/17/2026,Email,New,0.5,Invalid
OPP1575,Tabo Impact,ACC020,U006,Closed Lost,33996,31155,2902,6/25/2025,11/29/2025,Cold Call,Existing,0,Invalid
OPP1576,Tabo Impact,ACC003,U009,Proposal,20069,17341,2830,10/19/2025,11/1/2025,Event,New,0.5,Invalid
OPP1577,Tabo Impact,ACC020,U009,Closed Won,45364,45319,1150,6/19/2025,11/24/2025,Referral,New,1,Invalid
OPP1578,Tabo Dream,ACC017,U005,Negotiation,47015,46910,1124,6/20/2025,4/29/2025,Email,Existing,0.75,Valid
OPP1579,Tabo Impact,ACC005,U010,Negotiation,38312,37609,878,7/22/2025,4/30/2025,Referral,New,0.75,Valid
OPP1580,Tabo Beyond,ACC020,U008,Closed Lost,28353,27693,1143,8/22/2025,8/15/2025,Referral,New,0,Valid
OPP1581,Tabo Energy,ACC017,U007,Closed Won,19384,15993,4997,2/16/2026,5/29/2025,Event,New,1,Valid
OPP1582,Tabo Energy,ACC020,U007,Closed Won,22191,22323,625,8/30/2025,9/6/2025,Web,Existing,1,Invalid
OPP1583,Tabo Authority,ACC001,U006,Negotiation,24534,20343,4736,9/29/2025,9/9/2025,Web,New,0.75,Valid
OPP1584,Tabo Heavy,ACC005,U007,Closed Won,14140,12747,2827,5/11/2025,10/17/2025,Referral,Existing,1,Invalid
OPP1585,Tabo Energy,ACC010,U008,Proposal,43931,43637,678,11/28/2025,7/23/2025,Event,New,0.5,Valid
OPP1586,Tabo Dream,ACC020,U002,Closed Lost,40175,40771,803,6/12/2025,9/30/2025,Event,New,0,Invalid
OPP1587,Tabo Energy,ACC006,U010,Negotiation,49853,45770,4789,2/11/2026,10/16/2025,Referral,New,0.75,Valid
OPP1588,Tabo Range,ACC017,U008,Negotiation,6428,5587,2716,11/3/2025,5/27/2025,Referral,New,0.75,Valid
OPP1589,Tabo Heavy,ACC010,U009,Negotiation,7928,6788,1199,11/6/2025,2/28/2026,Referral,Existing,0.75,Invalid
OPP1590,Tabo Range,ACC020,U002,Closed Lost,7958,8487,842,12/8/2025,8/19/2025,Cold Call,New,0,Valid
OPP1591,Tabo Generation,ACC017,U003,Negotiation,46417,45472,2081,9/13/2025,6/19/2025,Web,Existing,0.75,Valid
OPP1592,Tabo Dream,ACC010,U005,Closed Won,6254,6780,546,8/23/2025,10/11/2025,Email,Existing,1,Invalid
OPP1593,Tabo Beyond,ACC004,U010,Negotiation,32567,29227,3637,4/18/2025,9/30/2025,Email,New,0.75,Invalid
OPP1594,Tabo Range,ACC011,U008,Proposal,37091,36124,2304,7/1/2025,6/1/2025,Cold Call,New,0.5,Valid
OPP1595,Tabo Heavy,ACC020,U010,Closed Lost,36702,37124,596,4/30/2025,7/27/2025,Email,Existing,0,Invalid
OPP1596,Tabo Energy,ACC017,U004,Negotiation,46508,45533,1069,8/9/2025,9/23/2025,Cold Call,Existing,0.75,Invalid
OPP1597,Tabo Generation,ACC015,U001,Closed Lost,39674,38337,3289,5/14/2025,1/20/2026,Event,Existing,0,Invalid
OPP1598,Tabo Impact,ACC014,U001,Proposal,32545,31794,1149,3/1/2026,9/29/2025,Cold Call,Existing,0.5,Valid
OPP1599,Tabo Dream,ACC010,U007,Negotiation,43759,39542,4412,8/16/2025,7/25/2025,Email,New,0.75,Valid
OPP1600,Tabo Impact,ACC012,U003,Closed Lost,28113,24440,4467,11/23/2025,5/27/2025,Web,New,0,Valid
OPP1601,Tabo Range,ACC010,U008,Closed Lost,15783,17570,145,6/18/2025,3/9/2026,Web,New,0,Invalid
OPP1602,Tabo Beyond,ACC010,U008,Closed Lost,23111,21706,3003,5/31/2025,6/10/2025,Cold Call,Existing,0,Invalid
OPP1603,Tabo Energy,ACC020,U008,Closed Won,16772,16680,1805,8/20/2025,3/22/2025,Web,New,1,Valid
OPP1604,Tabo Authority,ACC020,U010,Closed Won,36344,35597,1111,8/18/2025,5/26/2025,Referral,New,1,Valid
OPP1605,Tabo Beyond,ACC017,U007,Closed Won,38883,36205,3782,7/29/2025,10/14/2025,Web,New,1,Invalid
OPP1606,Tabo Beyond,ACC012,U009,Proposal,13830,15538,188,4/1/2025,10/3/2025,Referral,Existing,0.5,Invalid
OPP1607,Tabo Generation,ACC010,U010,Proposal,12140,11773,1175,9/27/2025,3/12/2026,Email,New,0.5,Invalid
OPP1608,Tabo Dream,ACC011,U003,Closed Lost,24131,20405,4579,4/7/2025,12/21/2025,Event,New,0,Invalid
OPP1609,Tabo Generation,ACC017,U002,Proposal,47452,46997,2415,9/20/2025,11/19/2025,Event,New,0.5,Invalid
OPP1610,Tabo Impact,ACC010,U006,Closed Won,21316,17413,4226,12/4/2025,11/13/2025,Event,Existing,1,Valid
OPP1611,Tabo Cold,ACC017,U009,Closed Lost,11301,9122,2354,6/17/2025,1/19/2026,Email,New,0,Invalid
OPP1612,Tabo Energy,ACC005,U002,Closed Won,20044,18021,2231,11/29/2025,12/10/2025,Cold Call,Existing,1,Invalid
OPP1613,Tabo Beyond,ACC010,U008,Closed Won,27516,26258,2122,11/3/2025,6/18/2025,Web,New,1,Valid
OPP1614,Tabo Authority,ACC008,U008,Closed Won,40948,39292,2996,10/28/2025,11/6/2025,Cold Call,New,1,Invalid
OPP1615,Tabo Impact,ACC005,U005,Negotiation,15599,16602,462,2/11/2026,11/19/2025,Cold Call,New,0.75,Valid
OPP1616,Tabo Beyond,ACC020,U006,Closed Won,48528,46664,2575,4/10/2025,10/18/2025,Web,New,1,Invalid
OPP1617,Tabo Authority,ACC020,U002,Proposal,33363,30243,4728,6/27/2025,11/14/2025,Event,Existing,0.5,Invalid
OPP1618,Tabo Authority,ACC020,U001,Negotiation,33585,33543,1894,2/3/2026,12/31/2025,Cold Call,New,0.75,Valid
OPP1619,Tabo Cold,ACC017,U010,Proposal,37584,33497,4972,4/27/2025,11/9/2025,Referral,New,0.5,Invalid
OPP1620,Tabo Beyond,ACC018,U008,Proposal,20171,19570,2490,4/4/2025,5/14/2025,Referral,New,0.5,Invalid
OPP1621,Tabo Energy,ACC018,U005,Closed Lost,14181,10970,4720,8/19/2025,5/22/2025,Cold Call,New,0,Valid
OPP1622,Tabo Energy,ACC020,U010,Proposal,25947,24600,2680,6/12/2025,3/2/2026,Referral,New,0.5,Invalid
OPP1623,Tabo Cold,ACC017,U007,Proposal,22645,18365,4982,7/10/2025,12/20/2025,Cold Call,Existing,0.5,Invalid
OPP1624,Tabo Authority,ACC020,U002,Closed Won,39023,35898,3848,5/31/2025,12/4/2025,Cold Call,Existing,1,Invalid
OPP1625,Tabo Dream,ACC020,U004,Closed Won,9432,6808,3551,10/26/2025,4/24/2025,Email,Existing,1,Valid
OPP1626,Tabo Range,ACC010,U006,Proposal,36843,35750,1910,2/12/2026,6/4/2025,Event,Existing,0.5,Valid
OPP1627,Tabo Energy,ACC010,U003,Negotiation,37868,36616,3100,3/21/2025,11/4/2025,Event,Existing,0.75,Invalid
OPP1628,Tabo Beyond,ACC020,U002,Proposal,17905,13943,4552,8/4/2025,4/7/2025,Web,New,0.5,Valid
OPP1629,Tabo Energy,ACC004,U009,Closed Won,6832,4171,4107,12/17/2025,1/26/2026,Web,New,1,Invalid
OPP1630,Tabo Generation,ACC010,U001,Closed Won,39055,37064,2962,10/17/2025,6/4/2025,Event,Existing,1,Valid
OPP1631,Tabo Authority,ACC020,U007,Negotiation,26864,26503,1917,5/13/2025,10/1/2025,Event,New,0.75,Invalid
OPP1632,Tabo Authority,ACC010,U001,Closed Won,17385,14523,4305,4/9/2025,2/4/2026,Web,New,1,Invalid
OPP1633,Tabo Range,ACC006,U005,Closed Won,6923,4364,3571,1/15/2026,1/14/2026,Event,New,1,Valid
OPP1634,Tabo Impact,ACC020,U007,Closed Lost,29663,25895,4265,11/26/2025,7/18/2025,Event,Existing,0,Valid
OPP1635,Tabo Dream,ACC017,U002,Proposal,49803,47751,3506,1/1/2026,10/3/2025,Cold Call,New,0.5,Valid
OPP1636,Tabo Impact,ACC010,U001,Negotiation,48812,46842,3633,6/25/2025,2/4/2026,Cold Call,New,0.75,Invalid
OPP1637,Tabo Cold,ACC020,U005,Proposal,21987,19213,4509,7/15/2025,5/5/2025,Cold Call,New,0.5,Valid
OPP1638,Tabo Impact,ACC016,U004,Closed Won,32677,34305,351,7/1/2025,7/5/2025,Email,New,1,Invalid
OPP1639,Tabo Impact,ACC006,U006,Proposal,47846,44399,4082,11/5/2025,11/12/2025,Cold Call,Existing,0.5,Invalid
OPP1640,Tabo Cold,ACC007,U005,Closed Lost,41339,40687,1100,2/21/2026,12/17/2025,Email,New,0,Valid
OPP1641,Tabo Generation,ACC018,U007,Closed Lost,6929,8104,461,8/6/2025,12/21/2025,Web,New,0,Invalid
OPP1642,Tabo Impact,ACC017,U007,Closed Won,19298,20438,483,5/5/2025,7/11/2025,Web,Existing,1,Invalid
OPP1643,Tabo Cold,ACC020,U005,Closed Won,46374,44610,2827,3/28/2025,12/8/2025,Email,Existing,1,Invalid
OPP1644,Tabo Energy,ACC014,U007,Closed Won,45241,43119,2307,2/4/2026,7/2/2025,Web,New,1,Valid
OPP1645,Tabo Impact,ACC001,U010,Proposal,25719,25480,1680,2/27/2026,1/31/2026,Email,New,0.5,Valid
OPP1646,Tabo Authority,ACC017,U008,Closed Lost,16980,16302,2461,12/26/2025,1/18/2026,Cold Call,New,0,Invalid
OPP1647,Tabo Generation,ACC017,U010,Negotiation,10390,8335,2101,7/20/2025,2/2/2026,Web,Existing,0.75,Invalid
OPP1648,Tabo Beyond,ACC020,U009,Proposal,41871,41638,1933,9/27/2025,1/21/2026,Referral,Existing,0.5,Invalid
OPP1649,Tabo Beyond,ACC013,U010,Negotiation,20741,19533,2192,7/11/2025,8/13/2025,Referral,Existing,0.75,Invalid
OPP1650,Tabo Range,ACC010,U009,Proposal,34042,33826,1215,12/18/2025,12/23/2025,Web,New,0.5,Invalid
OPP1651,Tabo Beyond,ACC017,U005,Closed Lost,34334,34274,1080,3/3/2026,8/31/2025,Cold Call,Existing,0,Valid
OPP1652,Tabo Energy,ACC001,U007,Closed Won,11056,8832,3492,10/8/2025,11/3/2025,Referral,New,1,Invalid
OPP1653,Tabo Energy,ACC020,U002,Closed Won,47252,45370,1957,3/21/2025,10/3/2025,Referral,Existing,1,Invalid
OPP1654,Tabo Generation,ACC017,U010,Negotiation,40476,38866,1664,7/18/2025,2/26/2026,Cold Call,Existing,0.75,Invalid
OPP1655,Tabo Dream,ACC017,U010,Negotiation,23380,23846,260,2/3/2026,11/9/2025,Web,New,0.75,Valid
OPP1656,Tabo Beyond,ACC006,U003,Proposal,42455,40738,3589,12/14/2025,7/24/2025,Event,Existing,0.5,Valid
OPP1657,Tabo Generation,ACC013,U007,Closed Lost,40779,40491,1387,6/4/2025,9/12/2025,Referral,New,0,Invalid
OPP1658,Tabo Range,ACC020,U006,Proposal,26355,25764,1846,9/20/2025,11/25/2025,Referral,New,0.5,Invalid
OPP1659,Tabo Beyond,ACC010,U002,Closed Lost,14454,14658,1460,2/27/2026,7/25/2025,Referral,New,0,Valid
OPP1660,Tabo Beyond,ACC012,U006,Negotiation,15488,17457,23,1/25/2026,4/6/2025,Referral,New,0.75,Valid
OPP1661,Tabo Energy,ACC012,U006,Negotiation,37433,34874,3106,9/7/2025,4/21/2025,Cold Call,Existing,0.75,Valid
OPP1662,Tabo Authority,ACC010,U010,Closed Won,33591,33576,1059,8/19/2025,2/16/2026,Email,Existing,1,Invalid
OPP1663,Tabo Authority,ACC020,U001,Negotiation,43426,39928,3559,7/8/2025,7/29/2025,Email,Existing,0.75,Invalid
OPP1664,Tabo Heavy,ACC020,U002,Negotiation,8789,5461,4304,11/7/2025,7/28/2025,Cold Call,Existing,0.75,Valid
OPP1665,Tabo Beyond,ACC020,U003,Closed Lost,31882,30745,1388,10/16/2025,6/25/2025,Event,Existing,0,Valid
OPP1666,Tabo Beyond,ACC010,U001,Negotiation,28388,28305,1085,10/5/2025,7/9/2025,Event,New,0.75,Valid
OPP1667,Tabo Heavy,ACC017,U003,Closed Won,41618,41886,1197,2/7/2026,1/1/2026,Email,New,1,Valid
OPP1668,Tabo Impact,ACC010,U002,Closed Lost,25121,20473,4775,11/8/2025,1/11/2026,Cold Call,New,0,Invalid
OPP1669,Tabo Generation,ACC010,U001,Negotiation,28623,26835,2408,9/18/2025,4/27/2025,Referral,Existing,0.75,Valid
OPP1670,Tabo Beyond,ACC010,U008,Closed Lost,36209,34293,3072,5/4/2025,1/30/2026,Cold Call,Existing,0,Invalid
OPP1671,Tabo Beyond,ACC019,U005,Closed Lost,38720,38902,258,1/2/2026,4/20/2025,Referral,New,0,Valid
OPP1672,Tabo Authority,ACC004,U003,Closed Won,32765,31765,1644,3/14/2026,6/19/2025,Cold Call,New,1,Valid
OPP1673,Tabo Dream,ACC003,U002,Negotiation,18361,15951,3063,5/4/2025,7/3/2025,Event,New,0.75,Invalid
OPP1674,Tabo Generation,ACC017,U004,Closed Won,7911,7577,1939,9/20/2025,3/8/2026,Event,Existing,1,Invalid
OPP1675,Tabo Range,ACC020,U007,Negotiation,7313,8070,1172,12/6/2025,7/10/2025,Event,New,0.75,Valid
OPP1676,Tabo Range,ACC019,U004,Closed Lost,5034,3311,2676,10/8/2025,5/16/2025,Referral,Existing,0,Valid
OPP1677,Tabo Energy,ACC020,U006,Proposal,26850,27602,145,5/9/2025,7/8/2025,Referral,New,0.5,Invalid
OPP1678,Tabo Authority,ACC019,U002,Closed Lost,7267,6492,1165,3/14/2026,8/17/2025,Email,New,0,Valid
OPP1679,Tabo Energy,ACC020,U001,Negotiation,24590,23959,1566,7/14/2025,8/26/2025,Cold Call,New,0.75,Invalid
OPP1680,Tabo Authority,ACC001,U004,Proposal,46522,44449,3480,6/13/2025,3/18/2025,Web,Existing,0.5,Valid
OPP1681,Tabo Beyond,ACC007,U001,Closed Lost,19495,18841,2538,6/26/2025,11/13/2025,Email,New,0,Invalid
OPP1682,Tabo Impact,ACC013,U003,Closed Lost,18438,19917,314,2/3/2026,9/4/2025,Referral,New,0,Valid
OPP1683,Tabo Energy,ACC014,U003,Proposal,47391,46530,1476,8/19/2025,1/26/2026,Cold Call,Existing,0.5,Invalid
OPP1684,Tabo Energy,ACC017,U003,Proposal,40591,38305,3923,12/11/2025,10/28/2025,Referral,Existing,0.5,Valid
OPP1685,Tabo Dream,ACC010,U005,Closed Lost,40356,36751,3800,3/31/2025,4/4/2025,Referral,New,0,Invalid
OPP1686,Tabo Dream,ACC001,U001,Proposal,32466,31050,3273,8/24/2025,2/12/2026,Cold Call,New,0.5,Invalid
OPP1687,Tabo Dream,ACC017,U003,Proposal,8727,8644,1480,11/6/2025,3/16/2026,Web,New,0.5,Invalid
OPP1688,Tabo Beyond,ACC015,U005,Closed Lost,14059,12235,3802,1/17/2026,4/5/2025,Cold Call,Existing,0,Valid
OPP1689,Tabo Range,ACC010,U006,Closed Lost,8721,9431,306,11/10/2025,4/6/2025,Event,New,0,Valid
OPP1690,Tabo Energy,ACC010,U008,Proposal,8609,4707,4461,2/3/2026,10/7/2025,Cold Call,Existing,0.5,Valid
OPP1691,Tabo Range,ACC001,U002,Closed Won,40040,40520,1180,12/9/2025,1/22/2026,Cold Call,Existing,1,Invalid
OPP1692,Tabo Range,ACC012,U010,Closed Lost,9413,9594,1603,8/1/2025,11/23/2025,Referral,New,0,Invalid
OPP1693,Tabo Authority,ACC010,U005,Negotiation,44424,40030,4466,1/25/2026,1/28/2026,Event,New,0.75,Invalid
OPP1694,Tabo Impact,ACC014,U006,Closed Lost,9676,10222,87,3/9/2026,6/9/2025,Web,New,0,Valid
OPP1695,Tabo Energy,ACC020,U001,Closed Won,26159,27282,512,8/18/2025,6/28/2025,Event,Existing,1,Valid
OPP1696,Tabo Cold,ACC017,U004,Closed Won,42768,40547,3387,10/26/2025,10/6/2025,Email,Existing,1,Valid
OPP1697,Tabo Beyond,ACC003,U007,Negotiation,13452,9080,4858,9/27/2025,8/2/2025,Cold Call,New,0.75,Valid
OPP1698,Tabo Impact,ACC017,U010,Negotiation,6105,3007,4777,7/14/2025,10/18/2025,Cold Call,New,0.75,Invalid
OPP1699,Tabo Authority,ACC017,U010,Proposal,40244,36592,4134,5/29/2025,10/22/2025,Event,New,0.5,Invalid
OPP1700,Tabo Cold,ACC010,U003,Closed Lost,13511,10175,3636,9/5/2025,6/26/2025,Email,Existing,0,Valid
OPP1701,Tabo Cold,ACC010,U005,Proposal,29089,27111,3606,8/15/2025,7/27/2025,Event,Existing,0.5,Valid
OPP1702,Tabo Generation,ACC010,U006,Closed Lost,30696,29302,2215,6/21/2025,6/11/2025,Event,New,0,Valid
OPP1703,Tabo Heavy,ACC017,U005,Negotiation,46922,45014,1935,3/31/2025,5/10/2025,Referral,New,0.75,Invalid
OPP1704,Tabo Impact,ACC017,U001,Negotiation,12039,12132,1467,12/12/2025,5/19/2025,Cold Call,New,0.75,Valid
OPP1705,Tabo Authority,ACC010,U005,Proposal,37522,37867,1624,3/24/2025,11/28/2025,Web,New,0.5,Invalid
OPP1706,Tabo Dream,ACC010,U007,Proposal,5588,3565,2949,12/15/2025,2/17/2026,Email,Existing,0.5,Invalid
OPP1707,Tabo Impact,ACC020,U004,Proposal,28429,25145,3942,9/6/2025,10/11/2025,Cold Call,New,0.5,Invalid
